id,title,description,target_amount,current_amount,has_image,description_length,start_date,end_date,days_to_target
6f0df66b-382b-4867-9f73-921d470f786b,Build a School,Your help can make a big difference.,20424.8,0.0,True,36,2025-04-16,2025-04-21,5
8e8a3a23-a561-40c9-ac1a-f8a0e9b66ca1,Medical Aid,Together we can build a better future.,36459.63,0.0,False,38,2025-04-16,2025-06-08,53
15d9e398-99e7-432b-8998-f2d53bbeef71,Build a School,Every donation brings us closer to our goal.,96462.75,0.0,False,44,2025-04-16,2025-05-05,19
a6897259-9dcc-43c0-8dfd-8843ea13e73d,Animal Rescue,Raising funds for a great cause that will change lives.,53029.07,0.0,True,55,2025-04-16,2025-07-08,83
7ff92e82-82a6-444f-ac8c-22f4ac6f9b88,Medical Aid,Together we can build a better future.,57652.24,0.0,False,38,2025-04-16,2025-06-12,57
72930260-489b-4609-890e-7bdbf416752b,Clean Water Project,Every donation brings us closer to our goal.,51966.79,0.0,True,44,2025-04-16,2025-05-16,30
05f99bc7-e178-4c18-bcb7-51e9be92b5e2,Clean Water Project,Support our mission to provide essential services.,93322.5,0.0,False,50,2025-04-16,2025-06-18,63
48dfaf82-d40c-46cd-a45f-4d32b1bfe451,Animal Rescue,Every donation brings us closer to our goal.,97735.63,0.0,True,44,2025-04-16,2025-05-07,21
cca0e0cd-401d-4829-b2da-4cf4356c9f90,Medical Aid,Join us to support those in need.,37026.92,0.0,False,33,2025-04-16,2025-05-28,42
67ef0fa1-f7df-4b40-b433-4fe8f6c75dda,Medical Aid,Join us to support those in need.,52954.49,0.0,True,33,2025-04-16,2025-06-14,59
94404917-b3d9-4383-bf28-32b7d475059e,Animal Rescue,Your help can make a big difference.,40651.52,0.0,True,36,2025-04-16,2025-06-07,52
793f6bb9-dd82-4057-9448-c11e334cf671,Save the Earth,Join us to support those in need.,97552.68,0.0,True,33,2025-04-16,2025-06-22,67
15ed8980-6866-461e-9029-52a36c941b67,Save the Earth,Support our mission to provide essential services.,40417.28,0.0,False,50,2025-04-16,2025-06-26,71
0c3c7183-93be-49db-b0b1-95ce2f903fc1,Save the Earth,Every donation brings us closer to our goal.,64471.0,0.0,True,44,2025-04-16,2025-05-08,22
f5497a53-984c-4817-b98d-05eb1a7d60e3,Medical Aid,Raising funds for a great cause that will change lives.,28860.58,0.0,False,55,2025-04-16,2025-06-05,50
317595a5-3af6-4396-a915-49e8ead4375c,Medical Aid,Together we can build a better future.,22485.1,0.0,True,38,2025-04-16,2025-05-23,37
fa5fbcdd-aecb-4ed1-b525-280d4add1b34,Build a School,Your help can make a big difference.,44076.64,0.0,True,36,2025-04-16,2025-07-10,85
593819f6-a6a2-438b-99ec-82371958c72f,Medical Aid,Together we can build a better future.,6538.15,0.0,False,38,2025-04-16,2025-06-26,71
2c6793a0-cc9c-4963-ad21-ac0209032c11,Medical Aid,Join us to support those in need.,8263.25,0.0,False,33,2025-04-16,2025-06-15,60
07cbcefb-b92c-4d27-a4fa-2e1b6eda4a54,Help the Kids,Raising funds for a great cause that will change lives.,12576.46,0.0,True,55,2025-04-16,2025-07-03,78
b4dea45f-adaf-4e81-9c31-9300c319174b,Build a School,Your help can make a big difference.,9600.67,0.0,True,36,2025-04-16,2025-06-26,71
42789141-7189-4c4d-b07a-f160f692233b,Help the Kids,Join us to support those in need.,96404.57,0.0,True,33,2025-04-16,2025-07-04,79
1601eea0-f117-4030-a731-9343975c9937,Clean Water Project,Join us to support those in need.,21714.91,0.0,False,33,2025-04-16,2025-06-29,74
a0fc7176-528d-4ec9-b91d-e14a3a447c08,Animal Rescue,Support our mission to provide essential services.,54193.74,0.0,False,50,2025-04-16,2025-06-21,66
62570ad7-6f2b-4184-bf6c-dfcab43b44f8,Animal Rescue,Join us to support those in need.,89963.93,0.0,True,33,2025-04-16,2025-06-07,52
74be33e4-61b8-4c37-9bd1-d93bce60817a,Save the Earth,Every donation brings us closer to our goal.,90190.09,0.0,False,44,2025-04-16,2025-04-30,14
ec4c1dee-107f-49fc-a3d3-7e9056beab04,Save the Earth,Together we can build a better future.,50641.09,0.0,True,38,2025-04-16,2025-07-13,88
eacd1b60-7bbc-496e-bc4e-f537c22da78e,Medical Aid,Join us to support those in need.,15130.07,0.0,True,33,2025-04-16,2025-05-26,40
0817e86c-2a12-4e3b-9554-c25b4a269a9d,Save the Earth,Your help can make a big difference.,60870.61,0.0,True,36,2025-04-16,2025-06-21,66
af59bb56-f00f-448f-b973-3a7f424a90e9,Build a School,Every donation brings us closer to our goal.,70151.69,0.0,True,44,2025-04-16,2025-07-02,77
cd13a17c-33ab-43b6-abd6-06055728b671,Medical Aid,Your help can make a big difference.,93131.25,0.0,False,36,2025-04-16,2025-06-04,49
244536c5-47f8-4b99-ba43-fae1564205f2,Animal Rescue,Support our mission to provide essential services.,71786.58,0.0,True,50,2025-04-16,2025-06-14,59
27c73a81-7669-45bc-ab83-a03ff1c0c039,Animal Rescue,Raising funds for a great cause that will change lives.,62536.7,0.0,True,55,2025-04-16,2025-05-16,30
c8cc5a38-0fdd-47ae-b4cd-d5d85bb59a3a,Clean Water Project,Raising funds for a great cause that will change lives.,83125.13,0.0,False,55,2025-04-16,2025-05-05,19
62bdfffe-f754-4de1-ad1f-aa34efd539eb,Animal Rescue,Join us to support those in need.,87637.33,0.0,True,33,2025-04-16,2025-04-30,14
be8a92e1-15ac-4a01-a1a9-650c2197ab08,Save the Earth,Every donation brings us closer to our goal.,23103.21,0.0,True,44,2025-04-16,2025-04-23,7
70ed6cb0-7f16-4e25-843f-2a6f92b13e84,Medical Aid,Every donation brings us closer to our goal.,60482.57,0.0,True,44,2025-04-16,2025-06-01,46
055172e8-59b7-444b-a90f-b8ee352be737,Clean Water Project,Raising funds for a great cause that will change lives.,71189.37,0.0,False,55,2025-04-16,2025-06-22,67
6ee724f9-0e3a-471a-b707-5f63b670b656,Save the Earth,Every donation brings us closer to our goal.,62053.75,0.0,True,44,2025-04-16,2025-06-08,53
acfe95ea-f0c3-4be6-a78d-d3f34488b90a,Animal Rescue,Every donation brings us closer to our goal.,57253.55,0.0,False,44,2025-04-16,2025-05-08,22
394f77e0-c615-4aba-ae0b-506d62651c92,Help the Kids,Every donation brings us closer to our goal.,90188.11,0.0,True,44,2025-04-16,2025-06-16,61
3ae8b9a2-e962-494b-b92a-0f0a752df21a,Help the Kids,Every donation brings us closer to our goal.,24836.53,0.0,True,44,2025-04-16,2025-06-15,60
6b6b9515-130e-474e-95da-eb8f31f1d444,Help the Kids,Support our mission to provide essential services.,82854.55,0.0,False,50,2025-04-16,2025-07-05,80
1e3b1efc-2b17-478d-8342-cfc4f933e4c7,Build a School,Raising funds for a great cause that will change lives.,85761.16,0.0,True,55,2025-04-16,2025-06-19,64
3d4aedab-1658-4f20-bfdc-50c008fd5802,Help the Kids,Support our mission to provide essential services.,30556.03,0.0,True,50,2025-04-16,2025-05-11,25
e476b3de-8a2f-48ec-998d-b008afe2c649,Clean Water Project,Together we can build a better future.,15006.2,0.0,False,38,2025-04-16,2025-06-06,51
45759e2e-4e8f-499f-84f3-cb02b018859e,Build a School,Support our mission to provide essential services.,74289.18,0.0,False,50,2025-04-16,2025-06-07,52
830494c7-3890-48f1-aec1-2b0d2a9b956d,Help the Kids,Support our mission to provide essential services.,12718.67,0.0,False,50,2025-04-16,2025-06-12,57
8e145329-05f4-4d7d-a9b7-9dc29d7c2dd1,Save the Earth,Together we can build a better future.,83623.4,0.0,False,38,2025-04-16,2025-06-18,63
71026c7c-2987-4f14-97f7-8b7c819d9661,Build a School,Every donation brings us closer to our goal.,29627.11,0.0,False,44,2025-04-16,2025-05-21,35
e504a091-ea3a-4f6d-a034-9b31ae8d2795,Clean Water Project,Join us to support those in need.,64264.28,0.0,True,33,2025-04-16,2025-06-16,61
523e8526-8810-4dbb-a0c5-d1a908423e36,Medical Aid,Every donation brings us closer to our goal.,25473.42,0.0,True,44,2025-04-16,2025-05-02,16
4eacfb7e-e134-43a6-881b-e557783e14f3,Animal Rescue,Together we can build a better future.,45643.83,0.0,True,38,2025-04-16,2025-05-02,16
0c9da24d-5b7f-4545-8719-3f6395717bf8,Build a School,Together we can build a better future.,3552.51,0.0,True,38,2025-04-16,2025-07-08,83
3f2d686d-4afa-4626-952c-88e9438d1ee6,Save the Earth,Every donation brings us closer to our goal.,16973.85,0.0,True,44,2025-04-16,2025-06-04,49
8470853c-386a-4040-9c6b-b22baaad2cd1,Medical Aid,Every donation brings us closer to our goal.,95045.18,0.0,True,44,2025-04-16,2025-06-26,71
46038e17-6ea2-4e54-b5cd-80f31a2a3429,Build a School,Support our mission to provide essential services.,99035.36,0.0,True,50,2025-04-16,2025-05-16,30
2ee60ac1-4e6f-458f-922e-ffc984e16300,Build a School,Your help can make a big difference.,10398.62,0.0,True,36,2025-04-16,2025-06-19,64
985bde5f-3b85-4c9b-8b75-e1cb4c04f92f,Clean Water Project,Together we can build a better future.,92526.73,0.0,False,38,2025-04-16,2025-04-21,5
49684617-d224-4db1-8e58-e19adfa83e89,Clean Water Project,Every donation brings us closer to our goal.,54733.26,0.0,False,44,2025-04-16,2025-06-28,73
c2e11790-ccb3-4778-8e11-cde25dd3623c,Clean Water Project,Raising funds for a great cause that will change lives.,5033.09,0.0,False,55,2025-04-16,2025-06-04,49
ba4cf308-b8ba-43cd-bcba-424979a6a206,Animal Rescue,Together we can build a better future.,86530.36,0.0,True,38,2025-04-16,2025-05-15,29
3971a7b3-9080-4847-90ca-9e6087e8e5fb,Animal Rescue,Raising funds for a great cause that will change lives.,18099.57,0.0,True,55,2025-04-16,2025-05-05,19
5bd46862-6354-4206-8082-c9871e904cb5,Build a School,Raising funds for a great cause that will change lives.,32632.61,0.0,False,55,2025-04-16,2025-05-31,45
1b7d4f55-6c8b-4a3c-ae1f-05cf60bd4dd0,Help the Kids,Every donation brings us closer to our goal.,97547.35,0.0,False,44,2025-04-16,2025-06-09,54
46b5c186-b4b6-47a6-b431-67269b3dbdf9,Animal Rescue,Join us to support those in need.,72245.22,0.0,True,33,2025-04-16,2025-06-24,69
f7f96617-aa5a-4b83-a75b-3792106cc501,Build a School,Together we can build a better future.,36547.89,0.0,False,38,2025-04-16,2025-06-14,59
5bee41c5-7842-48a2-bd9a-4ee1f8e289ed,Build a School,Raising funds for a great cause that will change lives.,86713.2,0.0,True,55,2025-04-16,2025-05-29,43
e6e21149-0392-45c3-a2d3-ae3b68e90166,Build a School,Join us to support those in need.,37941.94,0.0,False,33,2025-04-16,2025-05-11,25
dcbe4c4b-a8ef-4a75-bd1b-ba04b754a885,Clean Water Project,Raising funds for a great cause that will change lives.,74592.1,0.0,False,55,2025-04-16,2025-05-29,43
44ea66d5-9bf4-433c-ba7e-0b13cefa4ff4,Medical Aid,Every donation brings us closer to our goal.,68205.98,0.0,False,44,2025-04-16,2025-06-27,72
39d85064-e005-40df-8147-dd4a1d936c7f,Animal Rescue,Join us to support those in need.,94074.05,0.0,True,33,2025-04-16,2025-05-02,16
22d48119-e8a0-4582-bfac-f85fd2de56e1,Clean Water Project,Support our mission to provide essential services.,34073.94,0.0,False,50,2025-04-16,2025-05-08,22
dd48b45f-1710-4602-95d2-7f4de787e186,Help the Kids,Join us to support those in need.,32453.49,0.0,True,33,2025-04-16,2025-04-27,11
9d5de910-1da4-4ca1-a697-d1dfb3fb94d5,Help the Kids,Together we can build a better future.,3623.89,0.0,True,38,2025-04-16,2025-05-14,28
6c1aa205-3bb1-4374-92d8-5fdc6ab89f6d,Save the Earth,Together we can build a better future.,16858.04,0.0,True,38,2025-04-16,2025-07-01,76
ffd15e53-3112-4714-ada7-9a1d7092d3d1,Save the Earth,Raising funds for a great cause that will change lives.,13146.28,0.0,False,55,2025-04-16,2025-04-22,6
b34c0c54-e930-4646-9a25-31df9a30f0cc,Animal Rescue,Every donation brings us closer to our goal.,32921.46,0.0,False,44,2025-04-16,2025-05-09,23
cedaa9c5-d041-4396-bcf9-37cfde8ab425,Clean Water Project,Your help can make a big difference.,46905.33,0.0,False,36,2025-04-16,2025-07-10,85
787ddf91-81ea-4ed1-8643-92b317174f85,Medical Aid,Every donation brings us closer to our goal.,36270.06,0.0,False,44,2025-04-16,2025-05-02,16
232354fd-f85d-4ce9-9b86-624369aca6e0,Clean Water Project,Your help can make a big difference.,31549.2,0.0,False,36,2025-04-16,2025-05-03,17
4adeaf5b-e65a-4b1d-ac0f-3945434b1bb6,Build a School,Your help can make a big difference.,40699.53,0.0,True,36,2025-04-16,2025-05-08,22
9919e7c5-586d-465a-95f1-dfe3bf69048e,Animal Rescue,Every donation brings us closer to our goal.,86489.98,0.0,True,44,2025-04-16,2025-05-25,39
b4e56abf-f328-4ac1-af16-25d511d3e763,Clean Water Project,Every donation brings us closer to our goal.,10246.76,0.0,False,44,2025-04-16,2025-05-24,38
1c789520-25be-470d-9e42-20971ba03731,Build a School,Support our mission to provide essential services.,86594.53,0.0,False,50,2025-04-16,2025-06-27,72
7a8baf0b-f3cd-4d9e-98e0-5096a72cd131,Medical Aid,Every donation brings us closer to our goal.,22939.17,0.0,True,44,2025-04-16,2025-05-16,30
3bf80633-d6fd-4862-87ad-a2f91df77428,Save the Earth,Your help can make a big difference.,41667.94,0.0,False,36,2025-04-16,2025-06-12,57
34834860-8989-4746-b768-0d9cd0f9bb65,Clean Water Project,Support our mission to provide essential services.,65264.46,0.0,True,50,2025-04-16,2025-05-07,21
99ac4333-4459-45d1-b6c4-2d5e2a4ae1ea,Medical Aid,Join us to support those in need.,98043.83,0.0,True,33,2025-04-16,2025-05-11,25
e95635ea-586e-4308-905f-6d89921fe339,Medical Aid,Join us to support those in need.,14942.63,0.0,True,33,2025-04-16,2025-05-10,24
555e9964-6b8d-43bd-98b5-32d51327fef1,Medical Aid,Together we can build a better future.,16181.83,0.0,False,38,2025-04-16,2025-05-28,42
acb68f95-d479-4baf-a760-bcd3350d8142,Save the Earth,Support our mission to provide essential services.,63617.89,0.0,True,50,2025-04-16,2025-06-12,57
fd0e1ed1-0ee2-4b58-9333-9a1d10ea7177,Help the Kids,Join us to support those in need.,1305.05,0.0,True,33,2025-04-16,2025-04-25,9
76dc0f03-29ec-4b15-b3ce-eec1e0dd4836,Help the Kids,Every donation brings us closer to our goal.,13669.44,0.0,True,44,2025-04-16,2025-06-04,49
8f341ab1-7734-47da-906b-8e0a94478b2f,Animal Rescue,Support our mission to provide essential services.,7205.32,0.0,False,50,2025-04-16,2025-06-28,73
a6b11986-fe01-4c21-a519-2b716c3fcbc3,Medical Aid,Raising funds for a great cause that will change lives.,98228.37,0.0,True,55,2025-04-16,2025-05-06,20
08217346-5445-4247-8346-94fe220e421f,Build a School,Your help can make a big difference.,29022.07,0.0,False,36,2025-04-16,2025-06-13,58
020bfde7-5ad9-4f3d-b55f-b2ae379b8d3b,Help the Kids,Together we can build a better future.,38039.71,0.0,False,38,2025-04-16,2025-05-25,39
af364cb3-8b17-412f-b03b-201003136361,Clean Water Project,Every donation brings us closer to our goal.,61768.27,0.0,False,44,2025-04-16,2025-06-05,50
3032efb8-8d53-406d-8279-196e72562423,Help the Kids,Your help can make a big difference.,17049.07,0.0,True,36,2025-04-16,2025-04-26,10
6f223a6c-2dff-4f96-b348-81074be723c9,Clean Water Project,Join us to support those in need.,78350.67,0.0,False,33,2025-04-16,2025-06-07,52
e794ae46-5da4-4516-b725-c0d2b0d9384d,Help the Kids,Your help can make a big difference.,35953.74,0.0,True,36,2025-04-16,2025-06-07,52
fa635f1f-b267-4893-a19a-7026d2ba55d4,Build a School,Together we can build a better future.,7562.75,0.0,False,38,2025-04-16,2025-05-27,41
850221a1-bcc5-4fe7-ae9c-e35306133a1e,Save the Earth,Together we can build a better future.,40630.85,0.0,True,38,2025-04-16,2025-05-24,38
ab50a08f-19a3-442b-8f88-1dd42c18cc5a,Build a School,Support our mission to provide essential services.,40095.77,0.0,True,50,2025-04-16,2025-05-18,32
003ee6c4-efdc-4c4b-b1f9-f142edb0e024,Save the Earth,Support our mission to provide essential services.,73541.47,0.0,False,50,2025-04-16,2025-05-30,44
deb9c230-90f4-4ae4-9978-4f9a0836288d,Build a School,Raising funds for a great cause that will change lives.,65462.24,0.0,True,55,2025-04-16,2025-07-13,88
4cf101c9-d13f-45ff-9622-831006fa804c,Build a School,Support our mission to provide essential services.,60905.36,0.0,False,50,2025-04-16,2025-07-13,88
e5074913-96b4-40ca-8427-900c22eeb7d1,Clean Water Project,Together we can build a better future.,10086.24,0.0,False,38,2025-04-16,2025-06-15,60
95573274-a38d-45e8-8824-a829ad921c44,Animal Rescue,Your help can make a big difference.,41045.67,0.0,False,36,2025-04-16,2025-06-04,49
9b0317f5-a0d1-44dd-a7a4-177a55c7b515,Medical Aid,Your help can make a big difference.,46176.03,0.0,True,36,2025-04-16,2025-05-17,31
390abef2-b0d6-4d96-a40d-1a96f283af43,Save the Earth,Together we can build a better future.,27391.63,0.0,True,38,2025-04-16,2025-06-16,61
d96005fb-8336-485f-a45b-b8eb0cda02e2,Clean Water Project,Every donation brings us closer to our goal.,57979.13,0.0,True,44,2025-04-16,2025-06-12,57
3f27acf3-5b20-4da3-b65d-1caedc857e09,Medical Aid,Your help can make a big difference.,84987.97,0.0,False,36,2025-04-16,2025-07-05,80
811795b8-b59b-475e-bc57-90da0fe34b4d,Help the Kids,Every donation brings us closer to our goal.,34850.51,0.0,False,44,2025-04-16,2025-04-23,7
09bc48f9-dd33-4be4-a7b6-111198d4cdf4,Save the Earth,Together we can build a better future.,84182.79,0.0,True,38,2025-04-16,2025-05-18,32
899a7c6c-c3b8-431e-91e4-5c81266416e7,Build a School,Join us to support those in need.,65058.82,0.0,False,33,2025-04-16,2025-06-24,69
80bd2c14-1d6c-44b9-91cb-082aa5b4c2a7,Medical Aid,Together we can build a better future.,29430.21,0.0,True,38,2025-04-16,2025-05-11,25
2f4efed6-8776-4150-b9f5-8f56a1296e4f,Animal Rescue,Together we can build a better future.,19795.37,0.0,True,38,2025-04-16,2025-05-19,33
b07e2a7e-a2f7-48b4-abf9-195b549c87dc,Help the Kids,Join us to support those in need.,13462.82,0.0,False,33,2025-04-16,2025-05-13,27
576ce954-038b-4bac-8ed1-6db3005d4cf3,Clean Water Project,Join us to support those in need.,51319.1,0.0,False,33,2025-04-16,2025-05-08,22
bcfc1516-d75b-4b70-b6d8-97001d1a9bd2,Animal Rescue,Every donation brings us closer to our goal.,5959.15,0.0,True,44,2025-04-16,2025-05-16,30
18e6a112-5fbf-4ef6-a6a2-f8081d6b1d55,Help the Kids,Together we can build a better future.,17734.9,0.0,True,38,2025-04-16,2025-06-02,47
3491f39a-c2a9-4fec-a4c8-fb9b9c73d4b3,Medical Aid,Your help can make a big difference.,39107.66,0.0,True,36,2025-04-16,2025-04-25,9
caf5e770-1175-4a7e-90ff-b1b26fc63ef0,Clean Water Project,Your help can make a big difference.,47895.65,0.0,False,36,2025-04-16,2025-06-10,55
73f03391-8091-4e00-8628-6e97d1f49d38,Medical Aid,Raising funds for a great cause that will change lives.,83571.55,0.0,True,55,2025-04-16,2025-06-27,72
bff13421-2500-4e6b-a7b4-b04e7ce92c30,Save the Earth,Your help can make a big difference.,83870.88,0.0,True,36,2025-04-16,2025-07-13,88
f1e59ae8-aa4c-453b-aa38-32dc34a25b2c,Help the Kids,Your help can make a big difference.,22520.06,0.0,True,36,2025-04-16,2025-06-04,49
306ea318-3547-4cb8-b077-d68ca2ea160e,Medical Aid,Every donation brings us closer to our goal.,91668.5,0.0,True,44,2025-04-16,2025-06-03,48
aad782ef-d15c-421a-a2f6-195e7f5e7032,Clean Water Project,Together we can build a better future.,17458.91,0.0,False,38,2025-04-16,2025-05-06,20
be92c43d-bf4f-4108-a86d-7092dfc6607d,Help the Kids,Support our mission to provide essential services.,68441.98,0.0,False,50,2025-04-16,2025-05-17,31
8fa276e4-20de-4fcc-894e-ef378a8eb332,Build a School,Support our mission to provide essential services.,29596.35,0.0,True,50,2025-04-16,2025-06-06,51
72ea608e-3b56-4ae9-a867-875e34ea96de,Build a School,Support our mission to provide essential services.,30500.17,0.0,False,50,2025-04-16,2025-06-16,61
a84f2636-1da9-4abd-87cd-bc5edb91fa31,Clean Water Project,Every donation brings us closer to our goal.,12896.09,0.0,False,44,2025-04-16,2025-04-22,6
c6c58f5c-7449-49b5-8e5c-d7fbb30c272a,Medical Aid,Your help can make a big difference.,86848.8,0.0,True,36,2025-04-16,2025-06-02,47
9f0ffab0-ed3b-4daa-a487-039e90a51a00,Build a School,Raising funds for a great cause that will change lives.,20756.29,0.0,True,55,2025-04-16,2025-05-15,29
73b5b016-e843-40f0-9718-9ccd6eeacb47,Medical Aid,Together we can build a better future.,33244.71,0.0,False,38,2025-04-16,2025-06-21,66
52000a76-1617-44e7-bf7a-222fad4c40ef,Help the Kids,Your help can make a big difference.,92901.9,0.0,False,36,2025-04-16,2025-07-13,88
1b59b6f6-b916-477f-bd96-d7141b4b18c0,Clean Water Project,Raising funds for a great cause that will change lives.,17280.11,0.0,True,55,2025-04-16,2025-06-15,60
aa5589b3-40d1-42ef-a5f3-4d5a443dc197,Medical Aid,Join us to support those in need.,82953.16,0.0,True,33,2025-04-16,2025-05-27,41
07945db0-62e4-42eb-ac1b-d14adfa78c28,Help the Kids,Raising funds for a great cause that will change lives.,84466.79,0.0,True,55,2025-04-16,2025-05-16,30
c1c01579-22a6-4148-97db-4e6079c3c911,Help the Kids,Raising funds for a great cause that will change lives.,85573.8,0.0,False,55,2025-04-16,2025-07-15,90
6dd95cf2-7d68-4c01-ab6f-aeb1c1c96660,Clean Water Project,Together we can build a better future.,25859.44,0.0,False,38,2025-04-16,2025-05-08,22
396aa17d-1467-44a7-a51a-af615c789ab0,Build a School,Join us to support those in need.,67919.92,0.0,False,33,2025-04-16,2025-05-23,37
32e61cb8-0203-4fc5-adb6-9abf8f01c637,Clean Water Project,Join us to support those in need.,22384.27,0.0,True,33,2025-04-16,2025-04-30,14
f49db68b-1d9e-4703-8263-0b6cc6f3dd06,Clean Water Project,Raising funds for a great cause that will change lives.,65649.91,0.0,True,55,2025-04-16,2025-05-14,28
62527e47-c6a2-4ba7-93ef-78c21b8fc973,Save the Earth,Support our mission to provide essential services.,95102.66,0.0,True,50,2025-04-16,2025-04-28,12
7b381e1f-9278-4ad2-8802-337c22ae0bbe,Save the Earth,Support our mission to provide essential services.,76776.07,0.0,True,50,2025-04-16,2025-07-03,78
a7dd7789-5e77-4433-a234-1702773c3caa,Help the Kids,Raising funds for a great cause that will change lives.,41204.93,0.0,True,55,2025-04-16,2025-05-17,31
5b673611-1428-4729-a81b-e921ae2b581c,Help the Kids,Together we can build a better future.,15097.58,0.0,False,38,2025-04-16,2025-04-28,12
5b25df35-7906-4c0e-9f78-1806fe26050f,Clean Water Project,Every donation brings us closer to our goal.,79811.0,0.0,True,44,2025-04-16,2025-05-21,35
2dc5859d-d7e8-4440-bbca-ff4559caa4c0,Clean Water Project,Raising funds for a great cause that will change lives.,48295.84,0.0,True,55,2025-04-16,2025-05-19,33
5485e31b-7207-49dd-a611-0074d93a0e01,Build a School,Your help can make a big difference.,83784.84,0.0,True,36,2025-04-16,2025-06-19,64
b1d37017-0073-4012-b4fd-36c56292121a,Clean Water Project,Raising funds for a great cause that will change lives.,81949.32,0.0,False,55,2025-04-16,2025-05-18,32
e6d4193c-771a-44b7-b33b-5eb56ec89c7a,Help the Kids,Raising funds for a great cause that will change lives.,96457.23,0.0,True,55,2025-04-16,2025-05-02,16
2af14eaf-be2b-4acc-a7d9-b0b898a224ac,Build a School,Every donation brings us closer to our goal.,92029.69,0.0,True,44,2025-04-16,2025-05-12,26
c153cb16-1a6b-4898-9ce2-ff32499130ce,Build a School,Join us to support those in need.,31462.23,0.0,True,33,2025-04-16,2025-05-23,37
fb331bde-7a82-47d6-ab1d-86f866e4cf60,Help the Kids,Support our mission to provide essential services.,70458.9,0.0,False,50,2025-04-16,2025-04-23,7
0e45f942-6bb7-4122-bb4c-de663dc5d023,Clean Water Project,Raising funds for a great cause that will change lives.,44904.83,0.0,True,55,2025-04-16,2025-05-13,27
0bcb1bbe-b7be-4759-9f43-2d75a8c7ad5b,Clean Water Project,Your help can make a big difference.,41104.74,0.0,True,36,2025-04-16,2025-05-27,41
74d8956b-e7a2-4bcc-97c9-329a5a15dd37,Build a School,Your help can make a big difference.,38570.56,0.0,False,36,2025-04-16,2025-06-12,57
cbf200b8-741c-46a8-ab4a-2628d3ceb3c7,Animal Rescue,Support our mission to provide essential services.,61018.08,0.0,True,50,2025-04-16,2025-05-24,38
1171beb0-cdcd-46ae-ba1f-daa601f8cecf,Save the Earth,Raising funds for a great cause that will change lives.,11639.37,0.0,True,55,2025-04-16,2025-05-09,23
45e9a192-76f2-4282-8692-d495372cf598,Save the Earth,Every donation brings us closer to our goal.,2937.65,0.0,True,44,2025-04-16,2025-05-02,16
b41aef21-c409-403a-a2c5-b37e6165b3b3,Clean Water Project,Join us to support those in need.,26714.61,0.0,True,33,2025-04-16,2025-06-21,66
57de7129-9974-4a21-8210-bf18df55347a,Medical Aid,Support our mission to provide essential services.,13136.68,0.0,False,50,2025-04-16,2025-04-28,12
5c8003da-68f9-4815-80bd-0b3327ead0da,Save the Earth,Every donation brings us closer to our goal.,46378.49,0.0,False,44,2025-04-16,2025-04-28,12
1ef22b16-86b0-41ca-907b-7cc77039daf5,Clean Water Project,Together we can build a better future.,25214.38,0.0,False,38,2025-04-16,2025-06-22,67
c8dc0d24-f392-4bbf-88de-70fe0e1d5ad0,Help the Kids,Raising funds for a great cause that will change lives.,91317.63,0.0,False,55,2025-04-16,2025-06-06,51
60910888-e061-4ad0-b784-2303085248c5,Build a School,Every donation brings us closer to our goal.,61438.47,0.0,False,44,2025-04-16,2025-07-08,83
bdb5d779-565b-4253-a9f3-bb95e9eb1a91,Animal Rescue,Every donation brings us closer to our goal.,31274.36,0.0,False,44,2025-04-16,2025-07-01,76
2902273f-a6bf-4c9f-9184-03dae6fc237e,Help the Kids,Your help can make a big difference.,97281.96,0.0,True,36,2025-04-16,2025-06-07,52
4295bc38-91a3-4f37-aced-3234e0afecd9,Save the Earth,Your help can make a big difference.,22662.89,0.0,True,36,2025-04-16,2025-05-11,25
19538ae1-69e8-4909-a55c-4b16ad829759,Build a School,Support our mission to provide essential services.,14411.6,0.0,False,50,2025-04-16,2025-06-28,73
2aa7ee02-f055-4efe-97f6-7a03c577f39d,Clean Water Project,Every donation brings us closer to our goal.,29131.89,0.0,True,44,2025-04-16,2025-05-31,45
d34b3f8a-bd3b-4240-8f06-373b5a0357e9,Build a School,Join us to support those in need.,47379.54,0.0,False,33,2025-04-16,2025-05-07,21
6b9bb809-3142-4d39-94f2-4a97448d6e3b,Animal Rescue,Together we can build a better future.,43427.31,0.0,False,38,2025-04-16,2025-06-17,62
e3e04083-de77-4816-90dd-79adf6f87e5e,Clean Water Project,Your help can make a big difference.,4207.88,0.0,True,36,2025-04-16,2025-06-25,70
415145da-30f3-4b63-a823-862b5a8db785,Clean Water Project,Join us to support those in need.,63972.75,0.0,False,33,2025-04-16,2025-07-11,86
360dd229-4e33-4fcf-b413-0efe9b6c13fe,Save the Earth,Support our mission to provide essential services.,95697.43,0.0,True,50,2025-04-16,2025-06-01,46
ca6b79a6-bbd5-4322-8916-e5326ae58060,Clean Water Project,Join us to support those in need.,8006.39,0.0,False,33,2025-04-16,2025-06-23,68
bf172306-f233-4dec-8e7e-9fb5f2dc885c,Help the Kids,Your help can make a big difference.,85185.62,0.0,True,36,2025-04-16,2025-05-30,44
059b0cef-3aaf-4fb2-a16f-3a5320134cac,Help the Kids,Together we can build a better future.,44706.5,0.0,True,38,2025-04-16,2025-05-20,34
